WeekStart,WorkCenterID,SiteID,UnitsProduced,UnitsScrapped,ScrapPct,ScrapCostUSD
2025-01-13,WC-012,SITE-04,6757,170,2.53,7760.66
2025-01-20,WC-012,SITE-04,7923,181,2.29,9102.17
2025-01-27,WC-012,SITE-04,5463,113,2.07,5527.86
2025-02-03,WC-012,SITE-04,6586,156,2.38,5846.23
2025-02-10,WC-012,SITE-04,6286,157,2.5,4921.73
2025-02-17,WC-012,SITE-04,6339,161,2.54,6684.86
2025-02-24,WC-012,SITE-04,5919,127,2.15,4929.5
2025-03-03,WC-012,SITE-04,4526,111,2.46,2388.56
2025-03-10,WC-012,SITE-04,4975,117,2.36,6657.19
2025-03-17,WC-012,SITE-04,4879,107,2.21,4911.76
2025-03-24,WC-012,SITE-04,4011,83,2.08,4631.6
2025-03-31,WC-012,SITE-04,8498,181,2.13,9780.48
2025-04-07,WC-012,SITE-04,8110,181,2.24,4996.37
2025-04-14,WC-012,SITE-04,4259,100,2.36,3784.68
2025-04-21,WC-012,SITE-04,4247,89,2.11,3767.03
2025-04-28,WC-012,SITE-04,6906,143,2.08,5762.55
2025-05-05,WC-012,SITE-04,7322,174,2.39,4067.94
2025-05-12,WC-012,SITE-04,5288,140,2.66,8234.21
2025-05-19,WC-012,SITE-04,3899,95,2.45,3417.08
2025-05-26,WC-012,SITE-04,8281,183,2.21,7391.61
2025-06-02,WC-012,SITE-04,8196,174,2.13,9598.66
2025-06-09,WC-012,SITE-04,3974,98,2.47,3536.31
2025-06-16,WC-012,SITE-04,7027,184,2.63,6573.91
2025-06-23,WC-012,SITE-04,7227,154,2.14,2979.69
2025-06-30,WC-012,SITE-04,7013,148,2.12,7692.98
2025-07-07,WC-012,SITE-04,4147,100,2.43,4238.83
2025-07-14,WC-012,SITE-04,6798,181,2.67,7956.55
2025-07-21,WC-012,SITE-04,5887,138,2.35,4155.71
2025-07-28,WC-012,SITE-04,6960,164,2.36,4768.88
2025-08-04,WC-012,SITE-04,5813,147,2.54,7991.34
2025-08-11,WC-012,SITE-04,6409,136,2.13,5191.03
2025-08-18,WC-012,SITE-04,3427,86,2.51,1962.5
2025-08-25,WC-012,SITE-04,5262,127,2.42,4488.42
2025-09-01,WC-012,SITE-04,6651,140,2.11,2776.55
2025-09-08,WC-012,SITE-04,5519,144,2.62,5840.28
2025-09-15,WC-012,SITE-04,5431,132,2.44,2807.56
2025-09-22,WC-012,SITE-04,7493,167,2.24,9054.43
2025-09-29,WC-012,SITE-04,7938,174,2.2,4964.34
2025-10-06,WC-012,SITE-04,8077,222,2.76,7113.76
2025-10-13,WC-012,SITE-04,8393,232,2.77,4627.25
2025-10-20,WC-012,SITE-04,4249,101,2.38,2780.19
2025-10-27,WC-012,SITE-04,5923,127,2.16,6225.74
2025-11-03,WC-012,SITE-04,6869,146,2.14,7171.03
2025-11-10,WC-012,SITE-04,7344,152,2.08,5950.22
2025-11-17,WC-012,SITE-04,6080,130,2.15,3983.83
2025-11-24,WC-012,SITE-04,7096,153,2.16,5392.09
2025-12-01,WC-012,SITE-04,7998,219,2.74,12657.36
2025-12-08,WC-012,SITE-04,4899,116,2.38,5736.77
2025-12-15,WC-012,SITE-04,4402,111,2.54,3313.14
2025-12-22,WC-012,SITE-04,5102,138,2.72,5975.51
2025-12-29,WC-012,SITE-04,4263,100,2.35,2404.99
2026-01-05,WC-012,SITE-04,6770,146,2.17,7677.45
2026-01-12,WC-012,SITE-04,4147,109,2.64,3897.48
2026-01-19,WC-012,SITE-04,8350,219,2.63,4308.02
2026-01-26,WC-012,SITE-04,4575,119,2.61,6293.86
2026-02-02,WC-012,SITE-04,8601,232,2.7,11360.74
2026-02-09,WC-012,SITE-04,8140,200,2.46,9654.42
2026-02-16,WC-012,SITE-04,4568,117,2.58,2363.64
2026-02-23,WC-012,SITE-04,6847,181,2.65,9567.73
2026-03-02,WC-012,SITE-04,4839,116,2.4,5313.81
2026-03-09,WC-012,SITE-04,7392,183,2.48,4438.0
2026-03-16,WC-012,SITE-04,5023,131,2.62,4786.42
2026-03-23,WC-012,SITE-04,3895,84,2.17,2191.73
2026-03-30,WC-012,SITE-04,3834,86,2.25,4973.51
2026-04-06,WC-012,SITE-04,4184,102,2.46,4311.9
2026-04-13,WC-012,SITE-04,7756,195,2.52,7878.18
2026-04-20,WC-012,SITE-04,5616,117,2.1,5080.34
2026-04-27,WC-012,SITE-04,5963,127,2.14,5166.51
2026-05-04,WC-012,SITE-04,5409,130,2.41,7171.9
2026-05-11,WC-012,SITE-04,6886,178,2.59,8482.64
2026-05-18,WC-012,SITE-04,3478,95,2.75,5489.77
2026-05-25,WC-012,SITE-04,4444,110,2.48,4514.23
2026-06-01,WC-012,SITE-04,4162,86,2.07,5042.11
2026-06-08,WC-012,SITE-04,6349,173,2.74,4408.56
2026-06-15,WC-012,SITE-04,8477,224,2.65,11851.02
2026-06-22,WC-012,SITE-04,6526,163,2.51,5034.28
2026-06-29,WC-012,SITE-04,4127,87,2.12,1592.33
2026-07-06,WC-012,SITE-04,6697,142,2.13,7912.91
2026-07-13,WC-001,SITE-01,3342,79,2.37,3303.70
2026-07-13,WC-002,SITE-01,3041,157,5.15,6940.81
2026-07-13,WC-003,SITE-01,3211,55,1.72,2660.50
2026-07-13,WC-004,SITE-02,6640,164,2.47,7600.61
2026-07-13,WC-005,SITE-02,5594,152,2.72,4762.72
2026-07-13,WC-006,SITE-02,3732,76,2.03,2408.30
2026-07-13,WC-007,SITE-03,4017,51,1.27,1819.00
2026-07-13,WC-008,SITE-03,3367,73,2.17,2541.34
2026-07-13,WC-009,SITE-03,2137,36,1.67,1278.48
2026-07-13,WC-010,SITE-04,5849,101,1.72,4719.30
2026-07-13,WC-011,SITE-04,2341,37,1.58,1590.31
2026-07-13,WC-012,SITE-04,5686,115,2.03,4637.01
2026-07-20,WC-001,SITE-01,4523,96,2.12,4014.62
2026-07-20,WC-002,SITE-01,2738,151,5.50,6675.56
2026-07-20,WC-003,SITE-01,3268,52,1.58,2515.38
2026-07-20,WC-004,SITE-02,6600,143,2.17,6627.36
2026-07-20,WC-005,SITE-02,5125,139,2.71,4355.38
2026-07-20,WC-006,SITE-02,1798,33,1.86,1045.71
2026-07-20,WC-007,SITE-03,2632,37,1.42,1319.66
2026-07-20,WC-008,SITE-03,3515,76,2.15,2645.78
2026-07-20,WC-009,SITE-03,2542,47,1.84,1669.13
2026-07-20,WC-010,SITE-04,4973,83,1.66,3878.24
2026-07-20,WC-011,SITE-04,2659,43,1.61,1848.19
2026-07-20,WC-012,SITE-04,7043,132,1.87,5322.48
2026-07-27,WC-001,SITE-01,3361,63,1.87,2634.59
2026-07-27,WC-002,SITE-01,2989,170,5.70,7515.53
2026-07-27,WC-003,SITE-01,3698,69,1.86,3337.71
2026-07-27,WC-004,SITE-02,6822,148,2.17,6859.08
2026-07-27,WC-005,SITE-02,4825,138,2.85,4324.05
2026-07-27,WC-006,SITE-02,1238,22,1.75,697.14
2026-07-27,WC-007,SITE-03,2784,44,1.59,1569.33
2026-07-27,WC-008,SITE-03,4517,91,2.02,3167.97
2026-07-27,WC-009,SITE-03,1792,37,2.05,1313.99
2026-07-27,WC-010,SITE-04,4613,77,1.68,3597.88
2026-07-27,WC-011,SITE-04,2666,43,1.62,1848.19
2026-07-27,WC-012,SITE-04,4419,69,1.57,2782.21
