WeekStart,WorkCenterID,SiteID,UnitsProduced,UnitsScrapped,ScrapPct,ScrapCostUSD
2025-02-03,WC-009,SITE-03,2346,51,2.19,3012.3
2025-02-10,WC-009,SITE-03,4923,100,2.05,3536.87
2025-02-17,WC-009,SITE-03,2528,51,2.02,919.39
2025-02-24,WC-009,SITE-03,3938,71,1.82,3638.35
2025-03-03,WC-009,SITE-03,4457,84,1.89,4045.5
2025-03-10,WC-009,SITE-03,3692,82,2.24,3801.61
2025-03-17,WC-009,SITE-03,3148,57,1.83,2311.14
2025-03-24,WC-009,SITE-03,2269,48,2.15,2508.33
2025-03-31,WC-009,SITE-03,1861,38,2.09,1822.88
2025-04-07,WC-009,SITE-03,4081,81,2.0,3241.73
2025-04-14,WC-009,SITE-03,3907,89,2.3,4165.4
2025-04-21,WC-009,SITE-03,3618,80,2.22,1576.58
2025-04-28,WC-009,SITE-03,3595,78,2.19,3952.1
2025-05-05,WC-009,SITE-03,1916,41,2.19,847.99
2025-05-12,WC-009,SITE-03,3988,72,1.82,1782.71
2025-05-19,WC-009,SITE-03,2534,60,2.37,1309.65
2025-05-26,WC-009,SITE-03,3830,71,1.86,3874.32
2025-06-02,WC-009,SITE-03,4460,97,2.18,4679.01
2025-06-09,WC-009,SITE-03,4514,80,1.79,2770.33
2025-06-16,WC-009,SITE-03,3936,87,2.22,4703.58
2025-06-23,WC-009,SITE-03,3889,87,2.26,1634.14
2025-06-30,WC-009,SITE-03,3942,79,2.02,2231.87
2025-07-07,WC-009,SITE-03,4106,85,2.08,5020.64
2025-07-14,WC-009,SITE-03,2873,66,2.3,1366.3
2025-07-21,WC-009,SITE-03,4287,81,1.89,4428.54
2025-07-28,WC-009,SITE-03,3850,88,2.29,4325.26
2025-08-04,WC-009,SITE-03,3688,85,2.33,3773.31
2025-08-11,WC-009,SITE-03,2682,57,2.13,1353.13
2025-08-18,WC-009,SITE-03,2776,64,2.33,1561.84
2025-08-25,WC-009,SITE-03,3483,76,2.21,3365.64
2025-09-01,WC-009,SITE-03,2333,44,1.91,1862.01
2025-09-08,WC-009,SITE-03,4075,75,1.86,1618.59
2025-09-15,WC-009,SITE-03,3377,60,1.79,2674.84
2025-09-22,WC-009,SITE-03,2187,48,2.22,2287.22
2025-09-29,WC-009,SITE-03,4243,96,2.27,3098.77
2025-10-06,WC-009,SITE-03,2762,59,2.16,1366.37
2025-10-13,WC-009,SITE-03,4096,77,1.89,4065.17
2025-10-20,WC-009,SITE-03,4507,92,2.05,5400.36
2025-10-27,WC-009,SITE-03,2584,51,1.98,1210.84
2025-11-03,WC-009,SITE-03,2407,43,1.8,1617.77
2025-11-10,WC-009,SITE-03,3762,77,2.06,4102.55
2025-11-17,WC-009,SITE-03,2573,47,1.83,1806.81
2025-11-24,WC-009,SITE-03,2756,61,2.22,2938.41
2025-12-01,WC-009,SITE-03,4017,95,2.37,3822.19
2025-12-08,WC-009,SITE-03,3251,58,1.79,1911.06
2025-12-15,WC-009,SITE-03,3931,84,2.15,4244.27
2025-12-22,WC-009,SITE-03,2894,54,1.9,2129.73
2025-12-29,WC-009,SITE-03,2677,49,1.84,1634.31
2026-01-05,WC-009,SITE-03,2305,50,2.21,1215.79
2026-01-12,WC-009,SITE-03,4313,99,2.3,4353.84
2026-01-19,WC-009,SITE-03,3844,71,1.85,4014.86
2026-01-26,WC-009,SITE-03,4562,81,1.79,1659.23
2026-02-02,WC-009,SITE-03,2802,52,1.87,1393.4
2026-02-09,WC-009,SITE-03,4488,82,1.83,2072.67
2026-02-16,WC-009,SITE-03,3439,63,1.84,2603.98
2026-02-23,WC-009,SITE-03,2082,48,2.31,2025.1
2026-03-02,WC-009,SITE-03,3846,87,2.28,2846.29
2026-03-09,WC-009,SITE-03,2533,57,2.26,2073.69
2026-03-16,WC-009,SITE-03,3182,65,2.07,2037.92
2026-03-23,WC-009,SITE-03,1996,46,2.35,878.31
2026-03-30,WC-009,SITE-03,2307,54,2.35,2034.3
2026-04-06,WC-009,SITE-03,4299,102,2.38,2719.42
2026-04-13,WC-009,SITE-03,3254,57,1.78,2146.05
2026-04-20,WC-009,SITE-03,3489,66,1.92,1542.6
2026-04-27,WC-009,SITE-03,4262,89,2.1,2361.33
2026-05-04,WC-009,SITE-03,4690,96,2.05,5674.89
2026-05-11,WC-009,SITE-03,3935,83,2.11,2536.27
2026-05-18,WC-009,SITE-03,2683,53,2.0,1477.53
2026-05-25,WC-009,SITE-03,4653,98,2.11,2095.59
2026-06-01,WC-009,SITE-03,4072,88,2.17,1990.12
2026-06-08,WC-009,SITE-03,3482,72,2.08,2774.3
2026-06-15,WC-009,SITE-03,2186,40,1.83,1240.61
2026-06-22,WC-009,SITE-03,1839,33,1.83,675.77
2026-06-29,WC-009,SITE-03,3850,78,2.04,4624.92
2026-07-06,WC-009,SITE-03,1971,44,2.28,1377.0
2024-07-08,WC-010,SITE-04,6989,113,1.63,2535.11
2024-07-15,WC-010,SITE-04,3353,54,1.62,1692.64
2024-07-22,WC-010,SITE-04,6980,85,1.22,3922.74
2024-07-29,WC-010,SITE-04,5040,78,1.56,3783.01
2024-08-05,WC-010,SITE-04,4309,67,1.57,1229.05
2024-08-12,WC-010,SITE-04,7174,101,1.41,2096.07
2024-08-19,WC-010,SITE-04,5593,76,1.36,1751.58
2024-08-26,WC-010,SITE-04,5680,81,1.44,4039.51
2024-09-02,WC-010,SITE-04,5651,69,1.23,1609.62
2024-09-09,WC-010,SITE-04,6907,111,1.62,6587.9
2024-09-16,WC-010,SITE-04,4296,62,1.45,1754.74
2024-09-23,WC-010,SITE-04,3992,60,1.52,3142.52
2024-09-30,WC-010,SITE-04,6395,90,1.41,2999.03
2024-10-07,WC-010,SITE-04,7068,88,1.25,4145.37
2024-10-14,WC-010,SITE-04,4746,59,1.25,3121.72
2024-10-21,WC-010,SITE-04,5563,85,1.53,4778.12
2024-10-28,WC-010,SITE-04,5190,67,1.3,2514.2
2024-11-04,WC-010,SITE-04,7880,106,1.35,3952.5
2024-11-11,WC-010,SITE-04,7031,103,1.47,3245.05
2024-11-18,WC-010,SITE-04,4065,61,1.52,2284.95
2024-11-25,WC-010,SITE-04,7500,108,1.45,2843.66
2024-12-02,WC-010,SITE-04,3182,45,1.42,1748.25
2024-12-09,WC-010,SITE-04,3876,49,1.27,1014.74
2024-12-16,WC-010,SITE-04,4423,59,1.34,2074.06
2024-12-23,WC-010,SITE-04,6275,79,1.27,2620.79
2024-12-30,WC-010,SITE-04,6339,103,1.63,4571.78
2025-01-06,WC-010,SITE-04,6525,90,1.38,2919.1
2025-01-13,WC-010,SITE-04,5004,79,1.58,2482.56
2025-01-20,WC-010,SITE-04,6903,98,1.43,5176.6
2025-01-27,WC-010,SITE-04,3840,49,1.3,2269.27
2025-02-03,WC-010,SITE-04,4070,54,1.33,2829.9
2025-02-10,WC-010,SITE-04,4398,60,1.37,1533.7
2025-02-17,WC-010,SITE-04,3474,49,1.42,1892.9
2025-02-24,WC-010,SITE-04,4380,56,1.29,3269.73
2025-03-03,WC-010,SITE-04,3268,39,1.22,919.8
2025-03-10,WC-010,SITE-04,4861,79,1.63,2669.52
2025-03-17,WC-010,SITE-04,7147,98,1.38,4780.85
2025-03-24,WC-010,SITE-04,5944,90,1.53,1910.08
2025-03-31,WC-010,SITE-04,3939,60,1.53,2681.26
2025-04-07,WC-010,SITE-04,5366,80,1.5,1501.4
2025-04-14,WC-010,SITE-04,5465,79,1.45,1745.25
2025-04-21,WC-010,SITE-04,7138,105,1.48,4038.34
2025-04-28,WC-010,SITE-04,4437,54,1.23,2962.13
2025-05-05,WC-010,SITE-04,5434,75,1.39,2834.7
2025-05-12,WC-010,SITE-04,6038,82,1.37,3867.28
2025-05-19,WC-010,SITE-04,4810,60,1.26,3230.99
2025-05-26,WC-010,SITE-04,5930,94,1.6,3036.74
2025-06-02,WC-010,SITE-04,6530,90,1.39,1818.66
2025-06-09,WC-010,SITE-04,5348,75,1.42,3208.11
2025-06-16,WC-010,SITE-04,3712,46,1.24,1547.06
2025-06-23,WC-010,SITE-04,5400,69,1.29,1594.58
2025-06-30,WC-010,SITE-04,5372,69,1.3,1452.1
2025-07-07,WC-010,SITE-04,3298,41,1.27,1525.75
2025-07-14,WC-010,SITE-04,6700,106,1.59,5634.83
2025-07-21,WC-010,SITE-04,7123,109,1.54,4567.42
2025-07-28,WC-010,SITE-04,5089,74,1.47,2514.03
2025-08-04,WC-010,SITE-04,3471,48,1.39,1651.22
2025-08-11,WC-010,SITE-04,6111,82,1.35,2522.76
2025-08-18,WC-010,SITE-04,4141,67,1.62,1887.77
2025-08-25,WC-010,SITE-04,4912,74,1.52,1878.48
2025-09-01,WC-010,SITE-04,7219,98,1.36,1831.23
2025-09-08,WC-010,SITE-04,7098,95,1.35,2075.56
2025-09-15,WC-010,SITE-04,6936,108,1.57,2717.69
2025-09-22,WC-010,SITE-04,3306,46,1.4,1691.44
2025-09-29,WC-010,SITE-04,3819,61,1.6,3646.67
2025-10-06,WC-010,SITE-04,3554,51,1.46,2285.71
2025-10-13,WC-010,SITE-04,3954,60,1.53,3017.02
2025-10-20,WC-010,SITE-04,5907,74,1.26,1719.28
2025-10-27,WC-010,SITE-04,6559,81,1.25,2924.75
2025-11-03,WC-010,SITE-04,3306,46,1.41,1540.71
2025-11-10,WC-010,SITE-04,6769,97,1.44,3244.88
2025-11-17,WC-010,SITE-04,6816,96,1.41,2146.71
2025-11-24,WC-010,SITE-04,4564,64,1.41,2395.29
2025-12-01,WC-010,SITE-04,6204,92,1.49,3050.47
2025-12-08,WC-010,SITE-04,3455,45,1.32,1301.92
2025-12-15,WC-010,SITE-04,6388,97,1.53,5204.82
2025-12-22,WC-010,SITE-04,5074,62,1.24,2698.63
2025-12-29,WC-010,SITE-04,4135,54,1.31,1781.1
2026-01-05,WC-010,SITE-04,6110,87,1.43,2981.91
2026-01-12,WC-010,SITE-04,6660,98,1.48,5725.07
2026-01-19,WC-010,SITE-04,6216,77,1.24,4558.68
2026-01-26,WC-010,SITE-04,3620,49,1.36,1110.53
2026-02-02,WC-010,SITE-04,6199,99,1.61,5295.46
2026-02-09,WC-010,SITE-04,5998,89,1.5,2405.36
2026-02-16,WC-010,SITE-04,5338,85,1.6,3196.2
2026-02-23,WC-010,SITE-04,7708,125,1.63,2897.06
2026-03-02,WC-010,SITE-04,6314,80,1.27,1953.42
2026-03-09,WC-010,SITE-04,7914,100,1.27,5348.25
2026-03-16,WC-010,SITE-04,4337,58,1.36,1133.63
2026-03-23,WC-010,SITE-04,6348,87,1.38,2023.99
2026-03-30,WC-010,SITE-04,4479,72,1.61,2734.31
2026-04-06,WC-010,SITE-04,6381,103,1.62,2912.22
2026-04-13,WC-010,SITE-04,3255,47,1.47,1205.77
2026-04-20,WC-010,SITE-04,5212,77,1.48,3988.31
2026-04-27,WC-010,SITE-04,5232,77,1.49,3189.19
2026-05-04,WC-010,SITE-04,4707,58,1.25,3281.98
2026-05-11,WC-010,SITE-04,3840,53,1.4,3037.8
2026-05-18,WC-010,SITE-04,3716,52,1.42,1692.82
2026-05-25,WC-010,SITE-04,3935,49,1.26,2626.49
2026-06-01,WC-010,SITE-04,7071,96,1.36,4249.05
2026-06-08,WC-010,SITE-04,4187,55,1.33,1677.19
2026-06-15,WC-010,SITE-04,6046,96,1.59,2383.47
2026-06-22,WC-010,SITE-04,4740,70,1.49,3962.09
2026-06-29,WC-010,SITE-04,5957,86,1.46,4559.37
2026-07-06,WC-010,SITE-04,3372,46,1.39,1969.36
2024-07-08,WC-011,SITE-04,2734,38,1.41,2107.38
2024-07-15,WC-011,SITE-04,2244,39,1.75,1878.76
2024-07-22,WC-011,SITE-04,1902,27,1.42,686.11
2024-07-29,WC-011,SITE-04,1907,29,1.54,1037.99
2024-08-05,WC-011,SITE-04,3818,72,1.9,2945.25
2024-08-12,WC-011,SITE-04,2773,44,1.6,1531.73
2024-08-19,WC-011,SITE-04,2531,44,1.74,2265.31
2024-08-26,WC-011,SITE-04,2214,42,1.9,891.36
2024-09-02,WC-011,SITE-04,2179,32,1.47,719.3
2024-09-09,WC-011,SITE-04,1881,29,1.57,609.26
2024-09-16,WC-011,SITE-04,2904,49,1.71,2560.58
2024-09-23,WC-011,SITE-04,2186,38,1.78,1405.34
2024-09-30,WC-011,SITE-04,2131,33,1.57,1925.17
2024-10-07,WC-011,SITE-04,2359,40,1.72,1605.48
2024-10-14,WC-011,SITE-04,2124,31,1.48,1693.47
2024-10-21,WC-011,SITE-04,2727,41,1.53,1197.75
2024-10-28,WC-011,SITE-04,2574,37,1.45,1991.97
2024-11-04,WC-011,SITE-04,3200,56,1.78,2583.1
2024-11-11,WC-011,SITE-04,2796,50,1.8,1931.09
2024-11-18,WC-011,SITE-04,3823,58,1.52,2702.61
2024-11-25,WC-011,SITE-04,3070,58,1.9,3208.3
2024-12-02,WC-011,SITE-04,2496,40,1.61,1952.78
2024-12-09,WC-011,SITE-04,3718,58,1.58,1303.97
2024-12-16,WC-011,SITE-04,1854,32,1.76,1574.04
2024-12-23,WC-011,SITE-04,2848,43,1.52,2290.1
2024-12-30,WC-011,SITE-04,4190,59,1.42,1279.45
2025-01-06,WC-011,SITE-04,3277,50,1.55,2872.91
2025-01-13,WC-011,SITE-04,3576,53,1.5,1757.83
2025-01-20,WC-011,SITE-04,3678,67,1.84,1266.53
2025-01-27,WC-011,SITE-04,3481,57,1.65,1380.82
2025-02-03,WC-011,SITE-04,2275,39,1.74,2331.84
2025-02-10,WC-011,SITE-04,2518,37,1.5,2097.75
2025-02-17,WC-011,SITE-04,3114,51,1.66,2145.53
2025-02-24,WC-011,SITE-04,3565,65,1.84,2651.34
2025-03-03,WC-011,SITE-04,2439,39,1.6,1155.78
2025-03-10,WC-011,SITE-04,3603,62,1.73,3692.28
2025-03-17,WC-011,SITE-04,3106,44,1.44,1059.31
2025-03-24,WC-011,SITE-04,4338,71,1.65,1372.89
2025-03-31,WC-011,SITE-04,3468,55,1.59,2744.45
2025-04-07,WC-011,SITE-04,2184,34,1.57,1023.92
2025-04-14,WC-011,SITE-04,1732,31,1.8,652.54
2025-04-21,WC-011,SITE-04,2278,39,1.74,1691.06
2025-04-28,WC-011,SITE-04,3505,52,1.51,1869.48
2025-05-05,WC-011,SITE-04,1726,29,1.72,839.22
2025-05-12,WC-011,SITE-04,3614,54,1.5,1568.02
2025-05-19,WC-011,SITE-04,2841,49,1.74,1127.05
2025-05-26,WC-011,SITE-04,3703,55,1.51,2320.34
2025-06-02,WC-011,SITE-04,1854,27,1.51,764.13
2025-06-09,WC-011,SITE-04,2233,36,1.65,1010.59
2025-06-16,WC-011,SITE-04,2260,41,1.84,2152.67
2025-06-23,WC-011,SITE-04,3692,52,1.41,2062.57
2025-06-30,WC-011,SITE-04,2513,41,1.66,1399.93
2025-07-07,WC-011,SITE-04,3849,61,1.6,2065.34
2025-07-14,WC-011,SITE-04,1842,31,1.71,926.28
2025-07-21,WC-011,SITE-04,2317,34,1.51,2031.53
2025-07-28,WC-011,SITE-04,4258,77,1.83,2855.74
2025-08-04,WC-011,SITE-04,1803,32,1.83,773.02
2025-08-11,WC-011,SITE-04,3850,70,1.82,1321.59
2025-08-18,WC-011,SITE-04,1618,30,1.88,900.95
2025-08-25,WC-011,SITE-04,3218,48,1.52,1773.6
2025-09-01,WC-011,SITE-04,2504,36,1.45,1423.11
2025-09-08,WC-011,SITE-04,3614,65,1.82,1484.16
2025-09-15,WC-011,SITE-04,3778,55,1.47,3068.73
2025-09-22,WC-011,SITE-04,3051,51,1.68,2507.55
2025-09-29,WC-011,SITE-04,3835,57,1.5,1490.26
2025-10-06,WC-011,SITE-04,2635,46,1.76,1857.06
2025-10-13,WC-011,SITE-04,3924,66,1.7,3853.53
2025-10-20,WC-011,SITE-04,3665,51,1.41,2508.75
2025-10-27,WC-011,SITE-04,2228,41,1.87,1462.67
2025-11-03,WC-011,SITE-04,2177,37,1.71,1048.96
2025-11-10,WC-011,SITE-04,2722,41,1.54,1349.58
2025-11-17,WC-011,SITE-04,3769,53,1.43,1214.13
2025-11-24,WC-011,SITE-04,2111,37,1.78,1363.29
2025-12-01,WC-011,SITE-04,3497,53,1.54,2585.42
2025-12-08,WC-011,SITE-04,3388,48,1.44,2243.51
2025-12-15,WC-011,SITE-04,2965,42,1.43,1937.17
2025-12-22,WC-011,SITE-04,1972,30,1.57,827.76
2025-12-29,WC-011,SITE-04,3005,47,1.58,1402.1
2026-01-05,WC-011,SITE-04,2474,42,1.71,1271.6
2026-01-12,WC-011,SITE-04,2186,33,1.54,1934.06
2026-01-19,WC-011,SITE-04,2327,42,1.83,1361.69
2026-01-26,WC-011,SITE-04,2489,37,1.52,1611.5
2026-02-02,WC-011,SITE-04,2337,39,1.7,2087.54
2026-02-09,WC-011,SITE-04,3165,51,1.64,2157.45
2026-02-16,WC-011,SITE-04,4231,77,1.84,3613.38
2026-02-23,WC-011,SITE-04,3881,69,1.8,2365.38
2026-03-02,WC-011,SITE-04,2612,39,1.52,837.68
2026-03-09,WC-011,SITE-04,2503,37,1.5,1327.7
2026-03-16,WC-011,SITE-04,3808,58,1.54,1504.79
2026-03-23,WC-011,SITE-04,2334,35,1.54,1771.08
2026-03-30,WC-011,SITE-04,2310,36,1.56,2152.34
2026-04-06,WC-011,SITE-04,2897,51,1.79,2648.72
2026-04-13,WC-011,SITE-04,2545,41,1.65,1174.19
2026-04-20,WC-011,SITE-04,2501,47,1.89,1635.83
2026-04-27,WC-011,SITE-04,3664,58,1.59,1760.5
2026-05-04,WC-011,SITE-04,4136,74,1.8,1602.06
2026-05-11,WC-011,SITE-04,2219,32,1.48,1835.44
2026-05-18,WC-011,SITE-04,3139,53,1.71,1386.13
2026-05-25,WC-011,SITE-04,4000,66,1.67,3753.57
2026-06-01,WC-011,SITE-04,3431,60,1.77,2641.26
2026-06-08,WC-011,SITE-04,3230,53,1.67,2723.18
2026-06-15,WC-011,SITE-04,2514,47,1.9,2282.93
2026-06-22,WC-011,SITE-04,3929,69,1.77,3633.71
2026-06-29,WC-011,SITE-04,3246,60,1.87,2497.47
2026-07-06,WC-011,SITE-04,3660,51,1.41,2188.96
2024-07-08,WC-012,SITE-04,2505,44,1.77,2447.06
2024-07-15,WC-012,SITE-04,2349,37,1.6,1653.7
2024-07-22,WC-012,SITE-04,3061,64,2.1,2574.37
2024-07-29,WC-012,SITE-04,1761,29,1.69,1395.81
2024-08-05,WC-012,SITE-04,3195,55,1.74,2415.04
2024-08-12,WC-012,SITE-04,3870,66,1.71,1537.65
2024-08-19,WC-012,SITE-04,2382,38,1.61,1298.7
2024-08-26,WC-012,SITE-04,1975,31,1.6,1826.31
2024-09-02,WC-012,SITE-04,2966,56,1.91,1757.62
2024-09-09,WC-012,SITE-04,2970,61,2.06,1154.57
2024-09-16,WC-012,SITE-04,3309,64,1.96,3511.48
2024-09-23,WC-012,SITE-04,2825,49,1.76,1054.28
2024-09-30,WC-012,SITE-04,2526,40,1.61,2265.19
2024-10-07,WC-012,SITE-04,2025,37,1.87,1132.27
2024-10-14,WC-012,SITE-04,2302,48,2.1,2820.44
2024-10-21,WC-012,SITE-04,3681,67,1.84,3787.13
2024-10-28,WC-012,SITE-04,2010,39,1.96,1725.11
2024-11-04,WC-012,SITE-04,2054,41,2.04,1271.44
2024-11-11,WC-012,SITE-04,3297,69,2.1,2196.33
2024-11-18,WC-012,SITE-04,3584,58,1.64,3266.05
2024-11-25,WC-012,SITE-04,2681,42,1.59,1734.64
2024-12-02,WC-012,SITE-04,2645,42,1.59,1733.15
2024-12-09,WC-012,SITE-04,2212,37,1.71,765.73
2024-12-16,WC-012,SITE-04,3102,54,1.75,1928.76
2024-12-23,WC-012,SITE-04,3174,52,1.65,2546.03
2024-12-30,WC-012,SITE-04,2761,45,1.65,1421.5
2025-01-06,WC-012,SITE-04,3582,64,1.81,2033.73
2025-01-13,WC-012,SITE-04,2173,39,1.82,2122.91
2025-01-20,WC-012,SITE-04,3191,65,2.04,2661.49
2025-01-27,WC-012,SITE-04,2217,42,1.93,2328.37
2025-02-03,WC-012,SITE-04,3011,63,2.1,2924.56
2025-02-10,WC-012,SITE-04,2955,59,2.03,2973.18
2025-02-17,WC-012,SITE-04,2095,42,2.01,1496.24
2025-02-24,WC-012,SITE-04,3468,61,1.76,3579.68
2025-03-03,WC-012,SITE-04,3052,63,2.07,1656.13
2025-03-10,WC-012,SITE-04,3744,66,1.78,2976.04
2025-03-17,WC-012,SITE-04,3681,69,1.89,1307.04
2025-03-24,WC-012,SITE-04,2451,43,1.77,1320.95
2025-03-31,WC-012,SITE-04,2345,46,2.0,1956.45
2025-04-07,WC-012,SITE-04,2167,37,1.75,1855.28
2025-04-14,WC-012,SITE-04,2422,38,1.61,1342.58
2025-04-21,WC-012,SITE-04,3018,52,1.75,1265.18
2025-04-28,WC-012,SITE-04,1819,33,1.86,735.85
2025-05-05,WC-012,SITE-04,2948,48,1.63,2640.11
2025-05-12,WC-012,SITE-04,2647,54,2.07,1627.79
2025-05-19,WC-012,SITE-04,1757,36,2.06,1538.43
2025-05-26,WC-012,SITE-04,1804,33,1.88,1725.4
2025-06-02,WC-012,SITE-04,1597,29,1.87,994.15
2025-06-09,WC-012,SITE-04,3229,59,1.84,1141.5
2025-06-16,WC-012,SITE-04,3037,54,1.8,2259.79
2025-06-23,WC-012,SITE-04,2557,46,1.81,2421.15
2025-06-30,WC-012,SITE-04,3428,60,1.77,1338.7
2025-07-07,WC-012,SITE-04,2183,41,1.92,2361.93
2025-07-14,WC-012,SITE-04,2750,48,1.76,1140.4
2025-07-21,WC-012,SITE-04,3968,79,2.0,3166.6
2025-07-28,WC-012,SITE-04,2982,49,1.65,2077.92
2025-08-04,WC-012,SITE-04,2966,54,1.83,1479.55
2025-08-11,WC-012,SITE-04,1778,35,1.98,843.34
2025-08-18,WC-012,SITE-04,4124,70,1.7,3947.54
2025-08-25,WC-012,SITE-04,2702,42,1.59,1005.65
2025-09-01,WC-012,SITE-04,3700,64,1.74,1393.36
2025-09-08,WC-012,SITE-04,2797,55,1.99,1029.4
2025-09-15,WC-012,SITE-04,1993,34,1.72,834.58
2025-09-22,WC-012,SITE-04,1695,27,1.63,663.57
2025-09-29,WC-012,SITE-04,3191,63,1.99,3458.07
2025-10-06,WC-012,SITE-04,3418,67,1.97,3451.63
2025-10-13,WC-012,SITE-04,3437,61,1.78,2451.92
2025-10-20,WC-012,SITE-04,2928,55,1.89,2303.06
2025-10-27,WC-012,SITE-04,3359,55,1.65,1914.01
2025-11-03,WC-012,SITE-04,2535,43,1.71,2070.31
2025-11-10,WC-012,SITE-04,3748,75,2.02,3889.48
2025-11-17,WC-012,SITE-04,3054,59,1.94,1514.01
2025-11-24,WC-012,SITE-04,3656,76,2.1,2885.61
2025-12-01,WC-012,SITE-04,2619,48,1.86,1997.95
2025-12-08,WC-012,SITE-04,2498,40,1.63,2232.97
2025-12-15,WC-012,SITE-04,3524,68,1.95,3773.18
2025-12-22,WC-012,SITE-04,3669,73,2.0,2661.05
2025-12-29,WC-012,SITE-04,3518,66,1.88,3089.15
2026-01-05,WC-012,SITE-04,2670,54,2.03,1368.53
2026-01-12,WC-012,SITE-04,3289,58,1.78,3432.93
2026-01-19,WC-012,SITE-04,3228,56,1.75,1138.69
2026-01-26,WC-012,SITE-04,1878,31,1.7,635.88
2026-02-02,WC-012,SITE-04,2897,46,1.62,1149.32
2026-02-09,WC-012,SITE-04,2232,43,1.95,1034.25
2026-02-16,WC-012,SITE-04,1849,33,1.79,1738.45
2026-02-23,WC-012,SITE-04,3684,65,1.79,1398.4
2026-03-02,WC-012,SITE-04,2821,58,2.06,3477.57
2026-03-09,WC-012,SITE-04,2801,49,1.76,1769.12
2026-03-16,WC-012,SITE-04,2800,54,1.94,2374.96
2026-03-23,WC-012,SITE-04,2173,38,1.79,932.16
2026-03-30,WC-012,SITE-04,2216,37,1.7,1355.53
2026-04-06,WC-012,SITE-04,2876,50,1.76,2148.86
2026-04-13,WC-012,SITE-04,2123,35,1.69,1957.64
2026-04-20,WC-012,SITE-04,3102,60,1.95,2643.76
2026-04-27,WC-012,SITE-04,3494,71,2.05,1881.8
2026-05-04,WC-012,SITE-04,2137,35,1.64,1628.84
2026-05-11,WC-012,SITE-04,2771,57,2.09,1651.27
2026-05-18,WC-012,SITE-04,3656,62,1.72,2568.43
2026-05-25,WC-012,SITE-04,2024,34,1.7,696.28
2026-06-01,WC-012,SITE-04,1676,32,1.94,1395.64
2026-06-08,WC-012,SITE-04,3530,64,1.84,3734.98
2026-06-15,WC-012,SITE-04,3623,57,1.59,1189.04
2026-06-22,WC-012,SITE-04,3276,69,2.11,1708.72
2026-06-29,WC-012,SITE-04,3778,76,2.02,4295.27
2026-07-06,WC-012,SITE-04,1811,31,1.73,675.77
