WeekStart,WorkCenterID,SiteID,DirectHours,OvertimeHours,UnitsProduced
2024-10-21,WC-010,SITE-04,553.2,29.3,5563
2024-10-28,WC-010,SITE-04,525.3,61.3,5190
2024-11-04,WC-010,SITE-04,587.1,65.4,7880
2024-11-11,WC-010,SITE-04,505.7,54.0,7031
2024-11-18,WC-010,SITE-04,571.8,23.9,4065
2024-11-25,WC-010,SITE-04,558.3,55.8,7500
2024-12-02,WC-010,SITE-04,509.2,25.7,3182
2024-12-09,WC-010,SITE-04,580.1,19.6,3876
2024-12-16,WC-010,SITE-04,494.1,44.1,4423
2024-12-23,WC-010,SITE-04,587.4,34.8,6275
2024-12-30,WC-010,SITE-04,551.8,48.8,6339
2025-01-06,WC-010,SITE-04,496.9,56.3,6525
2025-01-13,WC-010,SITE-04,566.5,16.4,5004
2025-01-20,WC-010,SITE-04,587.9,21.1,6903
2025-01-27,WC-010,SITE-04,493.3,44.0,3840
2025-02-03,WC-010,SITE-04,499.1,53.3,4070
2025-02-10,WC-010,SITE-04,488.6,44.6,4398
2025-02-17,WC-010,SITE-04,515.2,19.4,3474
2025-02-24,WC-010,SITE-04,563.2,62.1,4380
2025-03-03,WC-010,SITE-04,485.2,30.4,3268
2025-03-10,WC-010,SITE-04,557.2,31.6,4861
2025-03-17,WC-010,SITE-04,552.1,19.1,7147
2025-03-24,WC-010,SITE-04,552.0,11.7,5944
2025-03-31,WC-010,SITE-04,520.4,42.8,3939
2025-04-07,WC-010,SITE-04,575.5,23.1,5366
2025-04-14,WC-010,SITE-04,497.4,41.0,5465
2025-04-21,WC-010,SITE-04,536.8,62.8,7138
2025-04-28,WC-010,SITE-04,515.2,17.5,4437
2025-05-05,WC-010,SITE-04,496.7,37.9,5434
2025-05-12,WC-010,SITE-04,551.4,21.5,6038
2025-05-19,WC-010,SITE-04,586.2,57.6,4810
2025-05-26,WC-010,SITE-04,494.8,43.4,5930
2025-06-02,WC-010,SITE-04,574.4,35.2,6530
2025-06-09,WC-010,SITE-04,517.9,45.6,5348
2025-06-16,WC-010,SITE-04,589.2,60.1,3712
2025-06-23,WC-010,SITE-04,535.0,19.8,5400
2025-06-30,WC-010,SITE-04,535.6,60.7,5372
2025-07-07,WC-010,SITE-04,490.8,55.2,3298
2025-07-14,WC-010,SITE-04,572.9,20.3,6700
2025-07-21,WC-010,SITE-04,564.1,38.7,7123
2025-07-28,WC-010,SITE-04,544.4,29.1,5089
2025-08-04,WC-010,SITE-04,534.4,23.4,3471
2025-08-11,WC-010,SITE-04,568.6,54.6,6111
2025-08-18,WC-010,SITE-04,589.1,22.1,4141
2025-08-25,WC-010,SITE-04,521.5,35.8,4912
2025-09-01,WC-010,SITE-04,564.8,34.6,7219
2025-09-08,WC-010,SITE-04,525.5,33.9,7098
2025-09-15,WC-010,SITE-04,585.2,16.6,6936
2025-09-22,WC-010,SITE-04,488.5,37.3,3306
2025-09-29,WC-010,SITE-04,582.6,57.6,3819
2025-10-06,WC-010,SITE-04,575.7,31.5,3554
2025-10-13,WC-010,SITE-04,501.7,56.6,3954
2025-10-20,WC-010,SITE-04,577.4,58.1,5907
2025-10-27,WC-010,SITE-04,489.6,26.9,6559
2025-11-03,WC-010,SITE-04,518.1,51.3,3306
2025-11-10,WC-010,SITE-04,525.0,23.2,6769
2025-11-17,WC-010,SITE-04,528.1,21.1,6816
2025-11-24,WC-010,SITE-04,483.4,10.3,4564
2025-12-01,WC-010,SITE-04,566.7,63.5,6204
2025-12-08,WC-010,SITE-04,512.2,42.7,3455
2025-12-15,WC-010,SITE-04,547.9,62.3,6388
2025-12-22,WC-010,SITE-04,527.4,49.5,5074
2025-12-29,WC-010,SITE-04,571.1,32.0,4135
2026-01-05,WC-010,SITE-04,515.0,22.1,6110
2026-01-12,WC-010,SITE-04,530.3,55.8,6660
2026-01-19,WC-010,SITE-04,501.9,58.7,6216
2026-01-26,WC-010,SITE-04,505.0,37.0,3620
2026-02-02,WC-010,SITE-04,581.4,18.2,6199
2026-02-09,WC-010,SITE-04,485.5,16.1,5998
2026-02-16,WC-010,SITE-04,511.5,13.2,5338
2026-02-23,WC-010,SITE-04,554.6,61.7,7708
2026-03-02,WC-010,SITE-04,491.0,19.3,6314
2026-03-09,WC-010,SITE-04,581.4,37.2,7914
2026-03-16,WC-010,SITE-04,501.0,36.5,4337
2026-03-23,WC-010,SITE-04,563.5,45.8,6348
2026-03-30,WC-010,SITE-04,562.9,50.6,4479
2026-04-06,WC-010,SITE-04,583.1,59.5,6381
2026-04-13,WC-010,SITE-04,491.2,40.1,3255
2026-04-20,WC-010,SITE-04,581.1,14.2,5212
2026-04-27,WC-010,SITE-04,527.4,34.8,5232
2026-05-04,WC-010,SITE-04,559.2,61.9,4707
2026-05-11,WC-010,SITE-04,492.6,38.6,3840
2026-05-18,WC-010,SITE-04,548.1,35.5,3716
2026-05-25,WC-010,SITE-04,499.9,50.0,3935
2026-06-01,WC-010,SITE-04,505.3,43.9,7071
2026-06-08,WC-010,SITE-04,508.1,60.1,4187
2026-06-15,WC-010,SITE-04,492.7,31.6,6046
2026-06-22,WC-010,SITE-04,558.0,45.9,4740
2026-06-29,WC-010,SITE-04,523.9,20.0,5957
2026-07-06,WC-010,SITE-04,551.1,19.2,3372
2024-07-08,WC-011,SITE-04,294.4,34.8,2734
2024-07-15,WC-011,SITE-04,299.9,21.7,2244
2024-07-22,WC-011,SITE-04,304.1,12.2,1902
2024-07-29,WC-011,SITE-04,264.5,10.0,1907
2024-08-05,WC-011,SITE-04,301.5,18.5,3818
2024-08-12,WC-011,SITE-04,308.1,23.4,2773
2024-08-19,WC-011,SITE-04,302.8,13.3,2531
2024-08-26,WC-011,SITE-04,318.7,22.2,2214
2024-09-02,WC-011,SITE-04,274.8,23.9,2179
2024-09-09,WC-011,SITE-04,273.6,23.4,1881
2024-09-16,WC-011,SITE-04,280.3,16.4,2904
2024-09-23,WC-011,SITE-04,267.3,14.6,2186
2024-09-30,WC-011,SITE-04,283.5,29.0,2131
2024-10-07,WC-011,SITE-04,277.2,28.8,2359
2024-10-14,WC-011,SITE-04,298.4,12.7,2124
2024-10-21,WC-011,SITE-04,277.0,30.7,2727
2024-10-28,WC-011,SITE-04,267.4,15.2,2574
2024-11-04,WC-011,SITE-04,297.2,17.1,3200
2024-11-11,WC-011,SITE-04,274.4,20.6,2796
2024-11-18,WC-011,SITE-04,288.2,27.2,3823
2024-11-25,WC-011,SITE-04,281.6,32.8,3070
2024-12-02,WC-011,SITE-04,315.5,12.9,2496
2024-12-09,WC-011,SITE-04,285.7,7.3,3718
2024-12-16,WC-011,SITE-04,274.6,14.9,1854
2024-12-23,WC-011,SITE-04,280.6,30.9,2848
2024-12-30,WC-011,SITE-04,319.1,20.9,4190
2025-01-06,WC-011,SITE-04,277.3,19.3,3277
2025-01-13,WC-011,SITE-04,275.8,25.5,3576
2025-01-20,WC-011,SITE-04,277.7,17.0,3678
2025-01-27,WC-011,SITE-04,305.0,28.7,3481
2025-02-03,WC-011,SITE-04,291.8,19.7,2275
2025-02-10,WC-011,SITE-04,273.8,19.5,2518
2025-02-17,WC-011,SITE-04,264.9,10.4,3114
2025-02-24,WC-011,SITE-04,292.7,13.1,3565
2025-03-03,WC-011,SITE-04,306.9,23.5,2439
2025-03-10,WC-011,SITE-04,319.2,14.8,3603
2025-03-17,WC-011,SITE-04,276.0,19.7,3106
2025-03-24,WC-011,SITE-04,312.9,18.6,4338
2025-03-31,WC-011,SITE-04,276.7,12.2,3468
2025-04-07,WC-011,SITE-04,281.9,21.6,2184
2025-04-14,WC-011,SITE-04,267.7,10.5,1732
2025-04-21,WC-011,SITE-04,305.8,16.9,2278
2025-04-28,WC-011,SITE-04,304.3,23.6,3505
2025-05-05,WC-011,SITE-04,279.1,31.6,1726
2025-05-12,WC-011,SITE-04,315.3,9.0,3614
2025-05-19,WC-011,SITE-04,298.6,25.7,2841
2025-05-26,WC-011,SITE-04,320.2,7.1,3703
2025-06-02,WC-011,SITE-04,302.2,11.0,1854
2025-06-09,WC-011,SITE-04,297.1,26.4,2233
2025-06-16,WC-011,SITE-04,274.1,18.8,2260
2025-06-23,WC-011,SITE-04,275.6,30.0,3692
2025-06-30,WC-011,SITE-04,283.7,8.9,2513
2025-07-07,WC-011,SITE-04,276.0,12.4,3849
2025-07-14,WC-011,SITE-04,291.1,11.3,1842
2025-07-21,WC-011,SITE-04,266.5,5.8,2317
2025-07-28,WC-011,SITE-04,316.8,37.2,4258
2025-08-04,WC-011,SITE-04,267.0,31.6,1803
2025-08-11,WC-011,SITE-04,300.9,7.7,3850
2025-08-18,WC-011,SITE-04,263.0,29.1,1618
2025-08-25,WC-011,SITE-04,264.0,25.7,3218
2025-09-01,WC-011,SITE-04,282.5,9.8,2504
2025-09-08,WC-011,SITE-04,285.2,20.1,3614
2025-09-15,WC-011,SITE-04,279.3,32.9,3778
2025-09-22,WC-011,SITE-04,264.3,10.7,3051
2025-09-29,WC-011,SITE-04,291.0,13.3,3835
2025-10-06,WC-011,SITE-04,289.0,34.3,2635
2025-10-13,WC-011,SITE-04,285.9,11.7,3924
2025-10-20,WC-011,SITE-04,277.3,22.2,3665
2025-10-27,WC-011,SITE-04,303.3,8.7,2228
2025-11-03,WC-011,SITE-04,268.5,19.3,2177
2025-11-10,WC-011,SITE-04,316.3,33.1,2722
2025-11-17,WC-011,SITE-04,308.4,33.1,3769
2025-11-24,WC-011,SITE-04,278.7,11.9,2111
2025-12-01,WC-011,SITE-04,266.5,14.5,3497
2025-12-08,WC-011,SITE-04,269.7,14.8,3388
2025-12-15,WC-011,SITE-04,314.4,16.9,2965
2025-12-22,WC-011,SITE-04,278.3,11.6,1972
2025-12-29,WC-011,SITE-04,309.4,12.8,3005
2026-01-05,WC-011,SITE-04,282.7,28.0,2474
2026-01-12,WC-011,SITE-04,314.4,20.3,2186
2026-01-19,WC-011,SITE-04,303.7,15.8,2327
2026-01-26,WC-011,SITE-04,299.7,8.7,2489
2026-02-02,WC-011,SITE-04,313.2,9.8,2337
2026-02-09,WC-011,SITE-04,282.8,7.4,3165
2026-02-16,WC-011,SITE-04,316.2,28.0,4231
2026-02-23,WC-011,SITE-04,284.9,18.0,3881
2026-03-02,WC-011,SITE-04,305.2,15.0,2612
2026-03-09,WC-011,SITE-04,272.7,18.7,2503
2026-03-16,WC-011,SITE-04,299.6,32.5,3808
2026-03-23,WC-011,SITE-04,282.9,19.5,2334
2026-03-30,WC-011,SITE-04,304.0,21.3,2310
2026-04-06,WC-011,SITE-04,281.0,24.2,2897
2026-04-13,WC-011,SITE-04,293.5,27.6,2545
2026-04-20,WC-011,SITE-04,312.9,37.5,2501
2026-04-27,WC-011,SITE-04,319.8,15.0,3664
2026-05-04,WC-011,SITE-04,310.6,36.5,4136
2026-05-11,WC-011,SITE-04,263.3,21.0,2219
2026-05-18,WC-011,SITE-04,271.7,19.4,3139
2026-05-25,WC-011,SITE-04,312.1,19.2,4000
2026-06-01,WC-011,SITE-04,317.0,29.8,3431
2026-06-08,WC-011,SITE-04,298.7,17.7,3230
2026-06-15,WC-011,SITE-04,307.2,25.3,2514
2026-06-22,WC-011,SITE-04,314.2,26.1,3929
2026-06-29,WC-011,SITE-04,283.5,26.7,3246
2026-07-06,WC-011,SITE-04,264.7,8.1,3660
2024-07-08,WC-012,SITE-04,255.7,23.6,2505
2024-07-15,WC-012,SITE-04,268.7,21.0,2349
2024-07-22,WC-012,SITE-04,256.8,12.1,3061
2024-07-29,WC-012,SITE-04,265.0,7.8,1761
2024-08-05,WC-012,SITE-04,299.3,18.6,3195
2024-08-12,WC-012,SITE-04,293.2,33.2,3870
2024-08-19,WC-012,SITE-04,266.2,18.7,2382
2024-08-26,WC-012,SITE-04,305.4,15.4,1975
2024-09-02,WC-012,SITE-04,267.6,29.1,2966
2024-09-09,WC-012,SITE-04,295.0,17.0,2970
2024-09-16,WC-012,SITE-04,271.0,16.3,3309
2024-09-23,WC-012,SITE-04,282.3,10.0,2825
2024-09-30,WC-012,SITE-04,294.9,35.3,2526
2024-10-07,WC-012,SITE-04,263.7,5.6,2025
2024-10-14,WC-012,SITE-04,278.9,28.3,2302
2024-10-21,WC-012,SITE-04,282.3,22.3,3681
2024-10-28,WC-012,SITE-04,279.2,19.3,2010
2024-11-04,WC-012,SITE-04,271.3,27.9,2054
2024-11-11,WC-012,SITE-04,278.1,30.6,3297
2024-11-18,WC-012,SITE-04,283.0,16.6,3584
2024-11-25,WC-012,SITE-04,281.7,8.8,2681
2024-12-02,WC-012,SITE-04,282.7,8.1,2645
2024-12-09,WC-012,SITE-04,280.1,33.0,2212
2024-12-16,WC-012,SITE-04,256.1,7.6,3102
2024-12-23,WC-012,SITE-04,301.8,15.1,3174
2024-12-30,WC-012,SITE-04,308.1,19.9,2761
2025-01-06,WC-012,SITE-04,268.8,31.1,3582
2025-01-13,WC-012,SITE-04,277.2,14.5,2173
2025-01-20,WC-012,SITE-04,308.1,25.6,3191
2025-01-27,WC-012,SITE-04,254.8,23.7,2217
2025-02-03,WC-012,SITE-04,258.9,9.6,3011
2025-02-10,WC-012,SITE-04,302.1,17.6,2955
2025-02-17,WC-012,SITE-04,283.5,5.9,2095
2025-02-24,WC-012,SITE-04,272.8,17.7,3468
2025-03-03,WC-012,SITE-04,268.8,28.9,3052
2025-03-10,WC-012,SITE-04,268.1,16.3,3744
2025-03-17,WC-012,SITE-04,289.4,23.8,3681
2025-03-24,WC-012,SITE-04,259.9,5.3,2451
2025-03-31,WC-012,SITE-04,302.5,24.7,2345
2025-04-07,WC-012,SITE-04,269.9,15.2,2167
2025-04-14,WC-012,SITE-04,264.4,22.5,2422
2025-04-21,WC-012,SITE-04,264.3,10.4,3018
2025-04-28,WC-012,SITE-04,298.8,27.4,1819
2025-05-05,WC-012,SITE-04,307.1,15.2,2948
2025-05-12,WC-012,SITE-04,260.8,19.4,2647
2025-05-19,WC-012,SITE-04,253.8,10.1,1757
2025-05-26,WC-012,SITE-04,277.1,30.6,1804
2025-06-02,WC-012,SITE-04,259.0,10.3,1597
2025-06-09,WC-012,SITE-04,265.9,29.1,3229
2025-06-16,WC-012,SITE-04,300.0,35.0,3037
2025-06-23,WC-012,SITE-04,267.2,28.8,2557
2025-06-30,WC-012,SITE-04,301.2,35.3,3428
2025-07-07,WC-012,SITE-04,298.7,28.8,2183
2025-07-14,WC-012,SITE-04,297.6,17.6,2750
2025-07-21,WC-012,SITE-04,301.7,7.4,3968
2025-07-28,WC-012,SITE-04,305.5,33.9,2982
2025-08-04,WC-012,SITE-04,271.8,12.4,2966
2025-08-11,WC-012,SITE-04,278.6,13.4,1778
2025-08-18,WC-012,SITE-04,294.6,24.5,4124
2025-08-25,WC-012,SITE-04,267.9,27.3,2702
2025-09-01,WC-012,SITE-04,276.1,8.3,3700
2025-09-08,WC-012,SITE-04,273.5,13.0,2797
2025-09-15,WC-012,SITE-04,308.4,19.3,1993
2025-09-22,WC-012,SITE-04,258.9,7.4,1695
2025-09-29,WC-012,SITE-04,295.4,13.6,3191
2025-10-06,WC-012,SITE-04,256.8,26.2,3418
2025-10-13,WC-012,SITE-04,293.2,30.0,3437
2025-10-20,WC-012,SITE-04,291.9,27.3,2928
2025-10-27,WC-012,SITE-04,274.8,17.5,3359
2025-11-03,WC-012,SITE-04,308.0,15.7,2535
2025-11-10,WC-012,SITE-04,299.1,23.4,3748
2025-11-17,WC-012,SITE-04,296.6,31.1,3054
2025-11-24,WC-012,SITE-04,294.7,25.4,3656
2025-12-01,WC-012,SITE-04,303.9,24.4,2619
2025-12-08,WC-012,SITE-04,265.0,8.1,2498
2025-12-15,WC-012,SITE-04,301.8,7.2,3524
2025-12-22,WC-012,SITE-04,280.9,22.1,3669
2025-12-29,WC-012,SITE-04,282.4,14.4,3518
2026-01-05,WC-012,SITE-04,274.4,5.6,2670
2026-01-12,WC-012,SITE-04,278.6,24.5,3289
2026-01-19,WC-012,SITE-04,267.0,30.1,3228
2026-01-26,WC-012,SITE-04,261.5,9.3,1878
2026-02-02,WC-012,SITE-04,296.8,27.4,2897
2026-02-09,WC-012,SITE-04,290.2,11.9,2232
2026-02-16,WC-012,SITE-04,277.0,27.3,1849
2026-02-23,WC-012,SITE-04,303.6,18.4,3684
2026-03-02,WC-012,SITE-04,266.4,14.1,2821
2026-03-09,WC-012,SITE-04,259.9,21.3,2801
2026-03-16,WC-012,SITE-04,296.2,28.3,2800
2026-03-23,WC-012,SITE-04,270.6,18.2,2173
2026-03-30,WC-012,SITE-04,266.1,22.9,2216
2026-04-06,WC-012,SITE-04,252.9,21.5,2876
2026-04-13,WC-012,SITE-04,256.2,18.7,2123
2026-04-20,WC-012,SITE-04,267.0,10.8,3102
2026-04-27,WC-012,SITE-04,306.2,35.0,3494
2026-05-04,WC-012,SITE-04,295.2,19.3,2137
2026-05-11,WC-012,SITE-04,277.3,26.5,2771
2026-05-18,WC-012,SITE-04,288.7,25.5,3656
2026-05-25,WC-012,SITE-04,256.9,27.4,2024
2026-06-01,WC-012,SITE-04,257.5,25.4,1676
2026-06-08,WC-012,SITE-04,264.9,17.3,3530
2026-06-15,WC-012,SITE-04,278.5,15.5,3623
2026-06-22,WC-012,SITE-04,280.8,17.5,3276
2026-06-29,WC-012,SITE-04,302.2,21.7,3778
2026-07-06,WC-012,SITE-04,255.3,11.7,1811
